learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.5133333333333334,1.8888888888888888,1.4444444444444444,3.44456408e-09,-2.67235704e-09,0.9999999931108725,5139

0.3,0.5133333333333334,1.8888888888888888,1.6666666666666665,-2.05186607e-09,3.47716994e-09,1.0000000041037331,5152

0.3,0.5133333333333334,1.8888888888888888,1.8888888888888888,2.38535173e-09,2.66564471e-09,0.9999999952292973,5195

0.3,0.5133333333333334,1.8888888888888888,2.111111111111111,-2.69254578e-09,-3.38654053e-09,1.0000000053850926,5457

0.3,0.5133333333333334,1.8888888888888888,2.333333333333333,-1.44057140e-09,2.33130008e-09,1.0000000028811433,5964

0.3,0.5133333333333334,1.8888888888888888,2.5555555555555554,3.84774616e-09,-2.52466023e-09,0.9999999923045084,8124

0.3,0.5133333333333334,1.8888888888888888,2.7777777777777777,-2.35956452e-09,3.83777153e-09,1.0000000047191306,5419

