learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.45666666666666667,1.2222222222222223,1.0,-4.74417457e-09,2.25363375e-09,1.0000000094883497,5058

0.3,0.45666666666666667,1.2222222222222223,1.2222222222222223,4.82432788e-09,-7.63558918e-09,0.9999999903513502,5042

0.3,0.45666666666666667,1.2222222222222223,1.4444444444444444,2.75206774e-09,-8.66800589e-09,0.9999999944958722,5043

0.3,0.45666666666666667,1.2222222222222223,1.6666666666666665,-3.13934936,4.43963947,2950.304370020275,12982

0.3,0.45666666666666667,1.2222222222222223,1.8888888888888888,9.74408502e-09,4.82015168e-09,0.9999999805118325,5090

0.3,0.45666666666666667,1.2222222222222223,2.111111111111111,-9.21090797e-10,-7.70787195e-09,1.0000000018421875,5155

0.3,0.45666666666666667,1.2222222222222223,2.333333333333333,-2.88632305e-09,-1.12850477e-08,1.0000000057726586,5219

0.3,0.45666666666666667,1.2222222222222223,2.5555555555555554,4.05891181e-09,8.92295133e-09,0.9999999918821845,5110

0.3,0.45666666666666667,1.2222222222222223,2.7777777777777777,-8.27857640e-09,8.10153056e-09,1.0000000165571596,5108

0.3,0.45666666666666667,1.2222222222222223,3.0,-5.52312699e-09,-4.03803246e-09,1.0000000110462557,5212

0.3,0.45666666666666667,1.4444444444444444,1.0,5.65805113e-09,4.27152000e-09,0.9999999886838995,5046

0.3,0.45666666666666667,1.4444444444444444,1.2222222222222223,7.10928386e-09,-3.62438462e-09,0.9999999857814337,5041

0.3,0.45666666666666667,1.4444444444444444,1.4444444444444444,6.42997069e-09,-1.10395836e-08,0.9999999871400709,5154

0.3,0.45666666666666667,1.4444444444444444,1.6666666666666665,1.82825171e-09,-6.22422914e-09,0.9999999963435006,5058

0.3,0.45666666666666667,1.4444444444444444,1.8888888888888888,-8.70428258e-09,2.00504250e-09,1.0000000174085657,5054

0.3,0.45666666666666667,1.4444444444444444,2.111111111111111,1.93008224e-09,8.60231893e-09,0.999999996139843,5100

0.3,0.45666666666666667,1.4444444444444444,2.333333333333333,6.66466798e-09,-1.99059886e-11,0.9999999866706641,5063

0.3,0.45666666666666667,1.4444444444444444,2.5555555555555554,6.99166690e-09,4.97263464e-09,0.9999999860166686,5308

0.3,0.45666666666666667,1.4444444444444444,2.7777777777777777,2.66702797e-09,8.75081152e-09,0.9999999946659518,5635

0.3,0.45666666666666667,1.4444444444444444,3.0,-3.43915243e-10,-9.11220495e-09,1.000000000687839,10681

0.3,0.45666666666666667,1.6666666666666665,1.0,-6.87792297e-09,6.30606838e-09,1.0000000137558498,5073

0.3,0.45666666666666667,1.6666666666666665,1.2222222222222223,8.76619453e-09,5.89691384e-09,0.9999999824676145,5413

0.3,0.45666666666666667,1.6666666666666665,1.4444444444444444,5.14684170e-09,9.60705526e-09,0.9999999897063258,5034

0.3,0.45666666666666667,1.6666666666666665,1.6666666666666665,-7.52934397e-09,-6.13291686e-09,1.0000000150586918,5346

0.3,0.45666666666666667,1.6666666666666665,1.8888888888888888,8.01941355e-09,1.91876100e-09,0.9999999839611733,5183

0.3,0.45666666666666667,1.6666666666666665,2.111111111111111,8.61286805e-09,-7.12927010e-09,0.999999982774269,5426

0.3,0.45666666666666667,1.6666666666666665,2.333333333333333,-4.26773837e-09,7.30393451e-09,1.000000008535482,5855

0.3,0.45666666666666667,1.6666666666666665,2.5555555555555554,-1.56356747e-09,1.15022851e-08,1.0000000031271483,5248

0.3,0.45666666666666667,1.6666666666666665,2.7777777777777777,5.32878421e-09,4.98446362e-09,0.9999999893424341,6268

0.3,0.45666666666666667,1.6666666666666665,3.0,4.20646907e-09,1.23632762e-08,0.9999999915870772,9945

0.3,0.45666666666666667,1.8888888888888888,1.0,-5.44959195e-09,1.93276985e-09,1.0000000108991842,5145

0.3,0.45666666666666667,1.8888888888888888,1.2222222222222223,-4.96445879e-10,1.19954885e-08,1.000000000992906,5099

0.3,0.45666666666666667,1.8888888888888888,1.4444444444444444,5.64874609e-10,-9.77017643e-09,0.9999999988702604,5064

0.3,0.45666666666666667,1.8888888888888888,1.6666666666666665,-9.68291298e-09,3.87602982e-09,1.0000000193658274,5483

0.3,0.45666666666666667,1.8888888888888888,1.8888888888888888,1.05180950e-08,9.86566581e-09,0.99999997896382,5062

0.3,0.45666666666666667,1.8888888888888888,2.111111111111111,-5.75078621e-10,1.07409236e-08,1.0000000011501688,5085

0.3,0.45666666666666667,1.8888888888888888,2.333333333333333,-3.11387922,-4.41207589,19921.392462636486,6079

0.3,0.45666666666666667,1.8888888888888888,2.5555555555555554,1.35053497e-09,7.58432554e-09,0.9999999972989357,6287

0.3,0.45666666666666667,1.8888888888888888,2.7777777777777777,-0.06737773,0.0771747,1.6668786578615147,15431

0.3,0.45666666666666667,1.8888888888888888,3.0,0.07663922,0.15633591,3.1164866590521125,10089

0.3,0.45666666666666667,2.111111111111111,1.0,-6.02565135e-09,-2.17647379e-09,1.000000012051303,5030

0.3,0.45666666666666667,2.111111111111111,1.2222222222222223,-3.66498105e-09,7.38742849e-09,1.0000000073299675,5095

0.3,0.45666666666666667,2.111111111111111,1.4444444444444444,9.51435168e-09,1.55306417e-09,0.999999980971297,5064

0.3,0.45666666666666667,2.111111111111111,1.6666666666666665,-7.02247378e-09,2.40612922e-09,1.000000014044948,5212

0.3,0.45666666666666667,2.111111111111111,1.8888888888888888,-7.00788573e-09,-5.84133414e-09,1.000000014015775,5209

0.3,0.45666666666666667,2.111111111111111,2.111111111111111,-1.16492254e-09,1.07350386e-08,1.0000000023298568,5139

0.3,0.45666666666666667,2.111111111111111,2.333333333333333,-6.72026857e-09,-1.39569768e-09,1.0000000134405373,6954

0.3,0.45666666666666667,2.111111111111111,2.5555555555555554,-3.11460424,-4.44714997,20033.264455606688,12948

0.3,0.45666666666666667,2.111111111111111,2.7777777777777777,-3.07058083,13.55739728,1721.3764436496335,9537

0.3,0.45666666666666667,2.111111111111111,3.0,-2.66768887,4.38224771,761.1004419818865,13339

0.3,0.45666666666666667,2.333333333333333,1.0,-6.8648464e-09,8.7807771e-09,1.0000000137297007,5081

0.3,0.45666666666666667,2.333333333333333,1.2222222222222223,-6.06121194e-09,-1.11773580e-08,1.0000000121224364,5383

0.3,0.45666666666666667,2.333333333333333,1.4444444444444444,5.23435921e-09,-1.38882224e-08,0.999999989531301,5124

0.3,0.45666666666666667,2.333333333333333,1.6666666666666665,-2.14494698e-09,-7.37600078e-09,1.0000000042898993,5059

0.3,0.45666666666666667,2.333333333333333,1.8888888888888888,-3.77218789e-09,-7.05022517e-09,1.0000000075443807,8535

0.3,0.45666666666666667,2.333333333333333,2.111111111111111,-1.26482176e-09,9.19495490e-09,1.000000002529652,11397

0.3,0.45666666666666667,2.333333333333333,2.333333333333333,3.18781794,4.49436447,3217.2034938771903,12408

0.3,0.45666666666666667,2.333333333333333,2.5555555555555554,-6.44915774,-8.81411081,254129.4163903179,6465

0.3,0.45666666666666667,2.333333333333333,2.7777777777777777,-6.41666967,0.25845631,167460.31114291912,10214

0.3,0.45666666666666667,2.333333333333333,3.0,0.0418235,-8.99580711,8096.52006549273,7713

0.3,0.45666666666666667,2.5555555555555554,1.0,-6.77455115e-09,1.88104883e-09,1.0000000135491027,5042

0.3,0.45666666666666667,2.5555555555555554,1.2222222222222223,-4.86206089e-09,-3.04014254e-09,1.0000000097241228,5106

0.3,0.45666666666666667,2.5555555555555554,1.4444444444444444,-4.18029724e-09,-7.50463747e-09,1.0000000083606,5161

0.3,0.45666666666666667,2.5555555555555554,1.6666666666666665,2.58465443e-09,1.37766914e-08,0.9999999948307102,5109

0.3,0.45666666666666667,2.5555555555555554,1.8888888888888888,3.19706079,-4.49014956,21647.20085083542,6638

0.3,0.45666666666666667,2.5555555555555554,2.111111111111111,5.24956863e-10,9.27627655e-09,0.999999998950095,16323

0.3,0.45666666666666667,2.5555555555555554,2.333333333333333,-3.37556049,-4.53865969,25405.412201232888,10409

0.3,0.45666666666666667,2.5555555555555554,2.5555555555555554,-0.01082163,0.32070095,11.299160480673807,16978

0.3,0.45666666666666667,2.5555555555555554,2.7777777777777777,-12.55041639,-8.75225575,2764595.5275965477,5044

0.3,0.45666666666666667,2.5555555555555554,3.0,3.47138569,4.29547263,6020.18160605076,5014

0.3,0.45666666666666667,2.7777777777777777,1.0,4.20788536e-09,-5.64479738e-09,0.9999999915842325,5066

0.3,0.45666666666666667,2.7777777777777777,1.2222222222222223,9.79150613e-09,-6.96509275e-09,0.9999999804169927,5153

0.3,0.45666666666666667,2.7777777777777777,1.4444444444444444,6.26052752e-09,-1.11494595e-09,0.999999987478945,6061

0.3,0.45666666666666667,2.7777777777777777,1.6666666666666665,3.18432938,-4.41008187,21175.124541892095,10900

0.3,0.45666666666666667,2.7777777777777777,1.8888888888888888,3.02856828,4.69841743,2005.6112547899204,5735

0.3,0.45666666666666667,2.7777777777777777,2.111111111111111,-0.15316979,8.91011054,7898.583831744091,9655

0.3,0.45666666666666667,2.7777777777777777,2.333333333333333,6.3147191,8.74028451,96969.51465582261,5054

0.3,0.45666666666666667,2.7777777777777777,2.5555555555555554,-9.18828636,-4.91963302,798343.1103365767,5016

0.3,0.45666666666666667,2.7777777777777777,2.7777777777777777,9.29881516,-5.08442798,838252.9068844087,8107

0.3,0.45666666666666667,2.7777777777777777,3.0,-3.48064053,-3.8691236,25568.844497420036,5012

0.3,0.45666666666666667,3.0,1.0,8.76199922e-09,-1.55848702e-09,0.9999999824760019,6715

0.3,0.45666666666666667,3.0,1.2222222222222223,7.80921522e-09,-4.40182600e-09,0.9999999843815717,5371

0.3,0.45666666666666667,3.0,1.4444444444444444,-8.88649971e-09,2.27961240e-09,1.000000017773,6558

0.3,0.45666666666666667,3.0,1.6666666666666665,5.73385061e-09,1.27620444e-09,0.9999999885322989,13329

0.3,0.45666666666666667,3.0,1.8888888888888888,-0.04605394,-8.68844462,7553.68724514297,5499

0.3,0.45666666666666667,3.0,2.111111111111111,3.31728536,4.73339087,3937.9029918311176,5014

0.3,0.45666666666666667,3.0,2.333333333333333,3.1760978,22.13834578,14526.789386319193,5011

0.3,0.45666666666666667,3.0,2.5555555555555554,-7.55182048e-09,-6.31803533e-09,1.000000015103645,5037

0.3,0.45666666666666667,3.0,2.7777777777777777,-12.05863077,-0.31160822,2123666.025896014,5182

0.3,0.45666666666666667,3.0,3.0,-0.30426859,8.97271749,7887.386410165456,6350

0.3,0.5133333333333334,1.0,1.0,-2.54514254e-10,-9.44658450e-09,1.0000000005090373,5033

0.3,0.5133333333333334,1.0,1.2222222222222223,-6.09798889e-10,-1.28568657e-08,1.0000000012196142,5180

0.3,0.5133333333333334,1.0,1.4444444444444444,-3.13467474,-4.4430486,20378.200388974656,7345

0.3,0.5133333333333334,1.0,1.6666666666666665,5.83878352e-09,-7.02515804e-09,0.9999999883224377,6071

0.3,0.5133333333333334,1.0,1.8888888888888888,3.05742260e-09,-1.29875732e-08,0.9999999938851716,5049

0.3,0.5133333333333334,1.0,2.111111111111111,1.03601735e-08,6.87366561e-09,0.9999999792796579,5096

0.3,0.5133333333333334,1.0,2.333333333333333,5.40308957e-09,-9.41264249e-09,0.9999999891938298,5107

0.3,0.5133333333333334,1.0,2.5555555555555554,2.45852637e-09,-9.17587248e-09,0.9999999950829557,5068

0.3,0.5133333333333334,1.0,2.7777777777777777,1.04436456e-08,-5.18029982e-10,0.9999999791127089,5141

0.3,0.5133333333333334,1.0,3.0,7.20257706e-09,-2.08642503e-09,0.9999999855948463,5760

0.3,0.5133333333333334,1.2222222222222223,1.0,4.43606650e-09,-3.90326725e-09,0.9999999911278685,5082

0.3,0.5133333333333334,1.2222222222222223,1.2222222222222223,6.44537069e-09,-7.79050321e-09,0.9999999871092647,5139

0.3,0.5133333333333334,1.2222222222222223,1.4444444444444444,3.1380348,-4.44532271,20432.370034432905,7020

0.3,0.5133333333333334,1.2222222222222223,1.6666666666666665,9.41983567e-09,5.05768641e-09,0.9999999811603313,5040

0.3,0.5133333333333334,1.2222222222222223,1.8888888888888888,5.75937802e-09,-1.13175833e-08,0.9999999884812568,5046

0.3,0.5133333333333334,1.2222222222222223,2.111111111111111,5.82430816e-09,1.09386268e-08,0.9999999883513957,6992

0.3,0.5133333333333334,1.2222222222222223,2.333333333333333,1.12577443e-09,1.20641086e-08,0.9999999977484656,5075

0.3,0.5133333333333334,1.2222222222222223,2.5555555555555554,-1.73003120e-09,8.96810348e-09,1.0000000034600705,5043

0.3,0.5133333333333334,1.2222222222222223,2.7777777777777777,1.04919951e-08,-1.15334866e-08,0.9999999790160231,5241

0.3,0.5133333333333334,1.2222222222222223,3.0,9.03580351e-09,7.21697732e-09,0.9999999819283982,5360

0.3,0.5133333333333334,1.4444444444444444,1.0,4.31523144e-09,-1.14409287e-08,0.9999999913695503,5061

0.3,0.5133333333333334,1.4444444444444444,1.2222222222222223,6.18043285e-09,4.03630943e-09,0.999999987639136,5144

0.3,0.5133333333333334,1.4444444444444444,1.4444444444444444,6.27149431e-09,1.39781628e-08,0.9999999874570309,5042

0.3,0.5133333333333334,1.4444444444444444,1.6666666666666665,8.62439768e-09,9.77768731e-10,0.9999999827512049,5151

0.3,0.5133333333333334,1.4444444444444444,1.8888888888888888,-9.97283482e-10,-1.25086673e-08,1.0000000019945827,5049

0.3,0.5133333333333334,1.4444444444444444,2.111111111111111,-2.05647542e-09,-9.33272711e-09,1.0000000041129595,5114

0.3,0.5133333333333334,1.4444444444444444,2.333333333333333,2.25849915e-10,-1.10722267e-08,0.9999999995483124,5558

0.3,0.5133333333333334,1.4444444444444444,2.5555555555555554,8.05755754e-09,-8.56686635e-09,0.9999999838848924,5092

0.3,0.5133333333333334,1.4444444444444444,2.7777777777777777,3.39053600e-09,9.74246691e-09,0.9999999932189375,5313

0.3,0.5133333333333334,1.4444444444444444,3.0,7.51419809e-09,-9.00623189e-09,0.9999999849716121,12300

0.3,0.5133333333333334,1.6666666666666665,1.0,4.46652130e-09,6.92442543e-09,0.9999999910669622,5043

0.3,0.5133333333333334,1.6666666666666665,1.2222222222222223,-8.37930504e-09,-1.41668015e-08,1.00000001675863,5090

0.3,0.5133333333333334,1.6666666666666665,1.4444444444444444,-3.38260695e-09,-1.24192454e-08,1.000000006765229,5061

0.3,0.5133333333333334,1.6666666666666665,1.6666666666666665,-4.78549295e-09,8.40629167e-09,1.0000000095709929,5130

0.3,0.5133333333333334,1.6666666666666665,1.8888888888888888,3.76102254e-09,-1.13114459e-08,0.9999999924779678,5177

0.3,0.5133333333333334,1.6666666666666665,2.111111111111111,2.55424745e-09,-9.50246519e-09,0.999999994891514,5087

0.3,0.5133333333333334,1.6666666666666665,2.333333333333333,-7.95972684e-09,1.44307332e-08,1.0000000159194746,5545

0.3,0.5133333333333334,1.6666666666666665,2.5555555555555554,-8.68772471e-09,-3.62617851e-09,1.0000000173754509,5340

0.3,0.5133333333333334,1.6666666666666665,2.7777777777777777,7.95204601e-09,-1.46968556e-09,0.9999999840959083,6811

0.3,0.5133333333333334,1.6666666666666665,3.0,0.00425595,-0.0100043,1.00155107300659,7093

0.3,0.5133333333333334,1.8888888888888888,1.0,-7.59467520e-09,-1.05949798e-08,1.0000000151893615,5055

0.3,0.5133333333333334,1.8888888888888888,1.2222222222222223,7.85906773e-09,-3.31813161e-09,0.9999999842818658,5044

0.3,0.5133333333333334,1.8888888888888888,1.4444444444444444,-3.31940105e-09,-9.23279124e-09,1.0000000066388104,5115

0.3,0.5133333333333334,1.8888888888888888,1.6666666666666665,-9.48465516e-09,-4.53570170e-09,1.0000000189693121,5179

0.3,0.5133333333333334,1.8888888888888888,1.8888888888888888,7.47320486e-09,1.13744739e-09,0.9999999850535906,5959

0.3,0.5133333333333334,1.8888888888888888,2.111111111111111,-4.58597834e-09,-1.21761780e-08,1.0000000091719714,5296

0.3,0.5133333333333334,1.8888888888888888,2.333333333333333,7.75174897e-09,3.44201996e-09,0.9999999844965033,5629

