learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.45666666666666667,1.0,2.111111111111111,-9.16197657e-163,-1.01050152e-162,1.0,5482

0.3,0.45666666666666667,1.0,2.333333333333333,-8.09525489e-163,1.29096382e-163,1.0,5479

0.3,0.45666666666666667,1.0,2.5555555555555554,-9.48023303e-163,-1.42378512e-162,1.0,5486

0.3,0.45666666666666667,1.0,2.7777777777777777,-1.46979703e-162,-6.57004749e-163,1.0,5479

0.3,0.45666666666666667,1.0,3.0,7.37986335e-165,9.37256768e-163,1.0,5481

0.3,0.45666666666666667,1.2222222222222223,1.0,1.14063022e-162,4.47985883e-163,1.0,5447

0.3,0.45666666666666667,1.2222222222222223,1.2222222222222223,7.61164206e-163,3.48281476e-163,1.0,5465

0.3,0.45666666666666667,1.2222222222222223,1.4444444444444444,6.17318673e-163,-1.53384732e-162,1.0,5505

0.3,0.45666666666666667,1.2222222222222223,1.6666666666666665,-4.41004032e-164,8.93413148e-163,1.0,5485

0.3,0.45666666666666667,1.2222222222222223,1.8888888888888888,-1.08686426e-162,-1.52175454e-162,1.0,5487

0.3,0.45666666666666667,1.2222222222222223,2.111111111111111,-2.64356841e-163,7.36199212e-163,1.0,5485

0.3,0.45666666666666667,1.2222222222222223,2.333333333333333,-7.30906416e-164,7.51562169e-163,1.0,5477

0.3,0.45666666666666667,1.2222222222222223,2.5555555555555554,-1.14204318e-162,9.22687795e-165,1.0,5481

0.3,0.45666666666666667,1.2222222222222223,2.7777777777777777,-1.51020147e-162,-7.99999013e-163,1.0,5482

0.3,0.45666666666666667,1.2222222222222223,3.0,-1.15423613e-163,-1.19657644e-162,1.0,5483

0.3,0.45666666666666667,1.4444444444444444,1.0,1.47650211e-162,-1.42689297e-162,1.0,5451

0.3,0.45666666666666667,1.4444444444444444,1.2222222222222223,1.51911135e-162,-9.11168817e-163,1.0,5482

0.3,0.45666666666666667,1.4444444444444444,1.4444444444444444,1.24019295e-162,-3.52132351e-163,1.0,5479

0.3,0.45666666666666667,1.4444444444444444,1.6666666666666665,-7.36963746e-163,-1.42344113e-162,1.0,5479

0.3,0.45666666666666667,1.4444444444444444,1.8888888888888888,-5.33915402e-163,1.03050732e-162,1.0,5481

0.3,0.45666666666666667,1.4444444444444444,2.111111111111111,1.04785467e-162,-7.91333617e-163,1.0,5474

0.3,0.45666666666666667,1.4444444444444444,2.333333333333333,-6.49723839e-164,1.51321176e-162,1.0,5483

0.3,0.45666666666666667,1.4444444444444444,2.5555555555555554,-4.67852557e-163,-1.23316487e-162,1.0,5484

